pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
2695,3,0,0,2,0,1,2,1,1,2,2,3,3,2,2,2,2,2,1,2,1,2,0,0,0,0,0
2697,0,2,1,2,0,1,2,1,1,2,3,4,0,2,3,3,3,3,1,1,2,3,0,0,0,0,0
2699,3,0,0,2,0,1,3,1,1,0,4,4,3,2,2,2,2,2,1,4,0,1,0,0,0,0,0
2700,3,0,0,2,0,0,3,1,1,0,0,0,3,2,2,2,2,2,1,2,1,0,0,0,0,0,0
2702,1,2,0,2,0,0,1,1,1,2,3,2,3,2,3,3,3,3,1,0,4,4,0,0,0,0,0
2704,1,0,0,2,0,0,1,1,1,2,3,2,3,2,3,3,3,3,1,1,0,1,0,0,0,0,0
2705,2,0,0,2,0,0,3,1,1,2,4,3,3,1,3,3,3,3,1,2,4,3,0,0,0,0,0
2707,0,0,0,2,0,0,3,1,0,0,0,1,3,1,3,3,3,3,1,2,3,2,0,1,0,0,0
2708,4,1,0,2,0,0,3,1,1,2,3,2,3,1,1,1,1,1,1,2,2,1,0,0,0,0,0
2710,2,1,0,2,0,0,3,1,1,2,3,2,3,2,1,1,1,1,1,2,4,3,0,0,0,0,0
2715,4,0,0,2,0,1,3,0,1,2,4,3,3,2,3,3,3,3,1,2,4,4,0,0,0,0,0
2716,4,0,0,2,0,1,3,1,1,2,4,3,3,2,3,3,3,3,1,2,4,4,0,0,0,0,0
2717,0,2,1,2,0,1,0,1,1,1,1,4,0,2,3,3,3,3,1,0,2,0,0,0,0,0,0
2718,2,0,0,2,0,1,3,1,1,2,3,2,3,2,3,3,3,3,1,2,2,1,0,0,1,1,0
2720,2,2,0,2,0,1,3,1,1,2,3,2,3,1,3,3,3,3,1,2,2,4,0,0,0,0,0
2724,1,1,0,0,0,1,4,1,0,0,0,0,3,2,1,1,1,1,1,4,4,1,0,0,0,0,0
2726,2,1,1,2,0,1,2,1,1,1,1,1,0,1,1,1,1,1,0,2,3,2,0,0,0,0,0
2727,2,1,1,2,0,1,3,1,1,2,3,2,0,1,1,1,1,1,1,4,4,3,0,0,0,0,0
2732,2,1,1,2,0,1,4,1,1,2,4,4,0,1,1,1,1,1,1,4,3,2,0,0,0,0,0
2733,3,0,0,2,0,1,2,1,1,2,4,3,3,1,3,3,3,3,1,1,2,3,0,0,0,0,0
2734,0,2,0,2,0,1,3,1,1,2,0,4,3,2,3,3,3,3,1,2,0,3,0,0,0,0,0
2735,0,0,1,2,0,1,3,1,0,1,2,3,0,1,3,3,3,3,1,2,2,4,0,0,0,0,0
2737,3,0,0,2,0,1,1,1,1,2,4,2,3,1,2,2,2,2,1,0,3,4,0,0,0,0,0
2740,4,0,0,2,0,1,4,1,1,2,4,2,3,1,2,2,2,2,1,4,2,4,0,0,0,0,0
2744,4,0,0,2,0,1,3,1,1,1,4,4,3,1,2,2,2,2,1,2,3,3,0,0,0,0,0
2745,3,0,0,2,0,1,1,1,1,2,1,4,3,1,2,2,2,2,1,2,1,3,0,0,0,0,0
2748,3,0,0,2,0,1,3,0,1,0,0,0,3,2,2,2,2,2,0,2,2,0,0,0,1,0,0
2751,0,1,0,2,0,1,3,1,0,0,0,0,3,2,1,1,1,1,1,2,4,1,0,0,0,0,0
2752,4,0,0,2,0,1,3,1,1,2,4,3,3,1,3,3,3,3,1,2,0,2,0,0,0,0,0
2754,3,0,1,2,0,0,3,1,1,2,4,3,0,1,3,3,3,3,1,2,2,4,0,0,0,0,0
2755,0,2,1,2,0,0,0,1,1,2,3,2,0,1,3,3,3,3,1,0,0,2,0,0,0,0,0
2759,1,0,0,2,0,0,3,1,1,2,4,3,3,1,3,3,3,3,1,2,3,2,0,0,0,0,0
2760,1,0,0,2,0,0,3,1,1,2,4,3,3,1,3,3,3,3,1,2,2,2,0,0,0,1,0
2765,0,1,0,2,0,1,3,1,1,2,3,3,3,1,1,1,1,1,1,2,1,2,0,0,0,0,0
2767,1,0,0,2,0,1,1,0,1,1,1,2,3,1,2,2,2,2,0,2,1,2,0,0,0,0,0
2768,1,0,0,2,0,1,3,1,1,2,4,1,3,1,2,2,2,2,1,2,3,3,0,0,0,0,0
2769,1,0,0,2,0,1,2,1,1,2,3,3,3,1,2,2,2,2,1,1,0,2,1,0,1,0,0
2771,4,1,1,2,0,1,4,0,1,2,1,4,0,1,1,1,1,1,0,2,4,2,0,0,0,0,0
2772,4,1,0,2,0,1,1,1,1,2,4,3,3,1,1,1,1,1,1,2,3,2,0,0,0,0,0
2773,1,2,0,2,0,1,3,1,1,2,4,3,3,1,3,3,3,3,1,2,4,3,0,0,0,0,0
2774,0,0,1,2,1,1,0,0,1,0,0,2,0,1,2,2,2,2,1,0,1,3,0,0,0,0,0
2783,2,0,0,2,0,1,3,1,1,2,4,3,3,1,3,3,3,3,1,2,0,4,0,0,0,0,0
2785,3,0,0,2,0,1,3,1,1,2,3,2,3,1,3,3,3,3,1,2,4,3,0,0,0,0,0
2788,1,0,0,2,0,1,2,1,1,2,3,2,3,1,3,3,3,3,1,2,1,3,0,0,0,0,0
2791,1,0,0,2,0,1,3,1,1,2,4,3,3,1,3,3,3,3,1,2,4,4,0,0,0,0,0
