pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
700,2,0,0,0,0,1,0,1,1,3,2,1,0,3,0,1,0,0,1,0,4,3,0,0,0,0,0
701,3,0,0,0,0,1,1,1,0,3,4,3,0,3,1,0,1,1,1,1,2,3,0,0,0,0,0
705,4,0,0,0,1,1,1,1,0,3,4,4,0,3,1,0,1,1,1,1,3,3,0,0,0,0,0
706,3,0,0,0,0,1,1,1,1,1,0,0,0,3,1,2,1,1,0,1,0,1,0,0,0,0,0
707,4,1,0,0,0,1,1,1,0,1,1,3,0,3,2,3,2,2,1,1,3,2,0,0,0,0,0
708,4,0,0,0,0,1,1,1,0,2,2,1,0,3,1,0,1,1,1,1,0,3,0,0,0,0,0
709,3,0,0,0,1,1,1,1,0,1,2,2,0,4,1,0,1,1,0,1,0,0,0,0,1,0,0
710,0,0,0,0,1,1,0,0,0,1,0,0,0,4,2,3,2,2,0,0,4,2,0,0,0,0,0
711,2,1,0,0,0,1,0,1,1,2,1,4,0,4,2,3,2,2,1,0,4,3,0,0,0,0,0
712,2,0,0,0,0,1,0,0,0,0,0,2,0,4,4,4,4,4,1,0,4,3,0,0,0,0,0
713,3,1,0,0,0,1,1,1,1,0,3,0,0,4,2,3,2,2,1,1,2,1,0,0,0,0,0
715,3,0,0,0,0,1,1,1,2,0,1,0,0,4,1,2,1,1,1,1,0,1,0,0,0,0,0
716,2,0,0,0,0,1,0,1,2,0,1,0,0,4,4,4,4,4,1,0,3,0,0,1,0,0,0
717,3,0,0,0,0,1,1,1,2,3,4,3,0,4,3,4,3,3,1,1,2,3,0,0,0,0,0
718,4,1,0,0,0,1,1,1,2,2,4,4,0,4,2,3,2,2,1,1,3,3,0,0,0,0,0
720,1,0,0,0,0,1,1,1,1,2,4,1,0,4,1,2,1,1,1,1,2,3,0,0,0,0,0
722,1,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,3,3,1,0,4,0,0,0,0,0,0
725,0,0,1,2,0,1,0,0,0,0,0,3,0,4,4,4,4,4,1,0,4,0,0,0,1,0,0
726,4,0,0,0,0,1,1,1,1,2,3,2,0,4,1,2,1,1,1,1,0,3,0,0,0,0,0
727,2,1,0,0,0,1,1,1,1,2,3,1,0,4,2,3,2,2,1,1,3,3,0,0,0,0,0
730,4,0,0,0,0,0,1,1,2,1,4,1,0,4,0,1,0,0,1,0,2,3,0,0,0,0,0
731,1,0,0,0,0,0,1,1,1,2,3,2,0,4,0,1,0,0,1,1,3,3,0,0,0,0,0
732,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,3,3,1,0,2,0,0,0,0,0,0
733,1,0,0,0,1,0,0,1,1,0,0,0,0,4,1,0,1,1,1,1,2,0,0,0,0,0,0
734,1,0,1,0,1,1,0,0,0,1,2,3,0,4,4,3,4,4,1,0,0,3,0,0,0,0,0
735,1,0,0,2,0,1,0,1,1,0,0,0,0,4,4,4,4,4,1,0,3,0,1,1,0,0,1
738,1,1,0,0,0,1,0,0,0,1,1,1,0,4,2,3,2,2,0,0,3,2,0,0,0,0,0
739,4,0,1,0,1,1,3,1,1,3,4,3,0,4,4,3,4,4,1,1,2,1,0,0,0,0,0
741,2,0,0,0,1,1,1,1,1,3,2,3,0,4,1,0,1,1,1,1,0,2,0,0,0,0,0
743,3,0,0,0,0,1,1,1,1,0,1,0,0,4,1,2,1,1,0,0,1,1,0,0,0,0,0
744,4,0,0,0,1,1,1,1,2,2,3,2,0,4,1,0,1,1,1,1,0,3,0,0,0,0,0
745,2,0,0,0,1,1,1,1,2,3,2,1,0,4,1,0,1,1,1,1,0,3,0,0,0,0,0
746,2,0,0,2,0,1,1,1,2,1,2,1,0,4,1,2,1,1,1,0,2,1,0,0,0,0,0
747,2,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,1,2,3,0,0,0,0,0
748,2,0,0,0,0,1,1,0,1,2,3,2,0,4,4,4,4,4,1,0,4,2,0,0,0,0,0
749,2,1,0,0,0,1,1,0,1,3,1,4,0,4,2,3,2,2,0,1,2,1,0,0,0,0,0
750,3,0,0,0,0,1,0,1,1,0,0,0,0,4,3,0,3,3,1,0,3,0,0,0,0,0,0
751,1,0,0,2,0,1,3,1,0,0,0,2,0,4,4,3,4,4,1,3,0,3,0,0,0,0,0
752,1,0,0,2,0,1,1,1,1,0,0,1,0,4,4,2,4,4,1,1,3,3,0,0,0,0,0
753,4,0,0,0,0,1,3,1,1,3,4,3,0,4,2,4,3,2,1,3,4,2,0,1,0,0,0
754,4,0,1,0,1,1,1,1,1,0,2,1,0,3,4,3,4,4,1,1,0,1,0,0,0,0,0
755,3,0,0,0,0,1,1,0,1,1,2,1,0,4,1,2,1,1,0,0,0,1,0,0,0,0,0
756,4,0,0,0,0,1,1,1,2,2,4,1,0,4,1,2,1,1,1,1,4,3,0,0,0,0,0
757,4,1,0,0,0,1,1,1,2,2,4,1,0,4,2,3,2,2,1,0,4,1,0,0,0,0,0
758,3,0,0,0,0,1,1,1,1,2,4,1,0,4,1,2,1,1,1,1,4,3,0,0,0,0,0
759,4,1,0,0,0,1,1,1,1,2,2,1,0,4,2,3,2,2,1,1,2,2,0,0,0,0,0
760,4,0,0,0,0,1,1,1,2,3,4,3,0,4,1,0,1,1,1,1,0,2,0,0,0,0,0
761,4,0,0,0,0,1,3,1,2,3,4,3,0,4,1,0,1,1,1,3,4,3,0,0,0,0,0
