pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor
8512,1,0,1,0,1,1,1,1,2,2,3,2,2,4,2,2,2,2,0,1,3,2,0,0,0,1,0
8520,4,1,1,0,0,0,2,1,2,2,2,1,2,4,2,3,2,2,0,1,1,0,0,0,0,0,0
8522,2,0,1,0,1,0,0,1,2,2,3,1,2,4,2,3,2,2,0,0,3,1,0,0,0,0,0
8533,2,0,1,2,1,0,0,1,0,0,0,0,2,4,0,0,0,0,0,2,4,4,0,0,0,0,0
8534,1,0,1,0,1,0,0,0,2,2,2,1,0,4,2,3,2,2,0,1,3,1,0,0,0,0,0
8537,1,0,1,0,1,0,1,1,2,2,4,3,2,4,3,3,3,3,0,1,2,2,0,0,0,0,0
8538,1,2,1,0,0,0,1,1,2,2,4,3,2,4,3,3,3,3,0,0,3,3,0,0,0,0,0
8539,4,0,1,2,0,0,2,1,2,2,2,1,2,4,3,3,3,3,0,1,2,0,0,0,0,0,0
8540,4,0,1,2,0,0,2,1,2,2,2,1,2,4,3,3,3,3,0,1,0,0,0,0,0,0,0
8541,4,0,1,2,0,0,1,1,0,2,2,1,2,4,3,3,3,3,0,1,1,0,0,0,0,0,0
8542,3,0,1,2,0,0,1,1,0,2,2,1,2,4,3,3,3,2,0,1,0,0,0,0,0,0,0
8543,2,0,1,0,1,0,2,1,2,2,3,2,2,4,3,3,3,3,0,1,0,4,0,0,0,0,0
8544,1,2,1,0,1,0,1,0,0,2,2,3,0,4,3,3,3,3,0,0,4,1,0,0,0,0,0
8545,2,2,1,2,0,1,2,1,0,0,1,0,2,4,3,3,3,3,0,1,4,4,0,0,0,0,0
8546,2,1,1,0,1,1,2,1,2,2,2,1,2,4,2,3,2,2,0,2,0,0,0,1,0,0,0
8548,0,0,1,0,1,1,0,1,1,2,2,1,2,4,2,3,3,2,0,0,2,0,0,0,0,0,0
8553,2,0,1,2,1,1,1,1,2,1,1,4,0,4,2,1,2,2,0,2,0,0,0,0,0,0,0
8555,1,0,1,0,1,1,0,1,2,2,2,1,2,4,2,1,2,2,0,1,0,2,0,0,0,0,0
8562,4,0,1,0,1,1,3,1,0,0,0,0,2,4,0,0,0,0,0,3,4,4,0,0,0,0,0
8563,1,0,1,0,1,1,1,1,1,0,4,0,2,4,3,3,3,3,0,0,1,0,0,0,0,0,0
8565,0,2,1,2,1,1,0,0,0,1,0,0,0,4,3,3,3,3,0,0,0,3,0,0,0,0,0
8568,4,0,1,0,1,1,3,1,0,0,0,0,2,4,0,0,0,0,0,3,4,4,0,0,0,0,0
8577,2,0,1,2,1,1,2,1,2,0,1,1,0,4,2,1,2,2,0,2,0,0,0,0,0,0,0
8578,3,0,1,0,1,1,1,1,2,2,4,3,2,4,3,3,3,3,0,0,4,2,0,0,0,0,0
8580,2,0,1,0,1,1,1,1,2,2,3,2,2,4,3,3,3,3,0,0,0,1,0,0,0,0,0
8590,4,0,1,0,0,1,1,1,2,2,4,3,2,4,3,3,3,3,0,1,2,4,0,0,0,0,0
8592,4,1,1,0,1,1,2,1,2,2,3,2,2,4,1,2,1,1,0,1,0,2,1,0,0,0,0
8595,4,2,1,0,0,1,1,1,2,2,4,3,2,4,3,3,3,3,0,1,4,2,0,0,0,0,0
8597,4,0,1,2,0,1,2,1,2,2,4,3,2,4,1,0,1,1,0,2,2,4,0,0,0,0,0
8598,4,0,1,2,0,1,2,1,2,2,4,3,2,4,1,0,1,1,0,2,3,4,0,0,0,0,0
8599,3,0,1,0,1,1,1,1,2,2,3,2,2,4,1,0,1,1,0,1,2,4,0,0,0,0,0
8600,3,0,1,2,0,1,2,1,2,0,2,1,2,4,2,1,2,2,0,2,4,3,0,0,0,0,0
8601,3,0,1,0,1,1,1,0,2,1,1,4,2,4,0,0,0,0,0,2,0,4,0,0,0,0,0
8603,3,0,1,0,0,1,1,1,2,2,4,4,2,4,2,2,1,1,0,1,3,2,0,0,0,0,0
8605,3,0,1,0,0,1,3,0,0,2,0,3,2,4,3,3,3,3,0,0,2,4,0,0,0,0,0
8606,1,0,1,0,1,1,0,1,2,2,1,0,0,4,2,2,2,2,0,1,0,1,0,0,0,0,0
8607,3,1,1,2,0,1,1,1,0,0,0,0,2,4,0,0,0,0,0,2,4,4,0,0,0,0,0
8613,4,0,1,2,0,1,2,1,2,0,2,1,2,4,2,1,2,2,0,3,3,3,0,0,0,0,0
8614,4,0,1,2,0,1,2,1,1,0,1,1,2,4,2,1,2,2,0,2,4,3,0,0,0,0,0
8615,4,0,1,0,0,1,2,1,2,0,2,1,2,4,2,1,2,2,0,3,4,3,0,0,0,0,0
8616,4,1,1,0,0,1,2,1,0,0,0,0,2,4,0,0,0,0,0,2,4,4,0,0,0,0,0
8618,3,0,1,0,0,1,2,1,2,1,0,1,2,4,2,1,2,2,0,2,4,2,0,0,0,0,0
8621,3,2,1,2,0,1,2,1,0,0,0,0,2,4,3,3,3,3,0,1,4,4,0,0,0,0,0
8629,2,0,1,0,0,1,2,1,2,2,2,1,2,4,3,3,3,3,0,1,1,2,0,0,0,0,0
8631,1,0,1,0,1,1,1,1,2,2,2,1,2,4,3,3,3,3,0,0,2,4,0,0,0,0,0
8632,3,0,1,2,0,1,0,1,0,0,0,0,2,4,3,3,3,3,0,1,0,1,1,0,0,0,0
8634,3,0,1,0,0,1,1,1,2,2,4,3,2,4,3,3,3,3,0,0,2,0,1,0,0,0,0
8635,1,1,1,0,1,1,0,1,1,1,1,4,2,4,3,3,3,3,0,0,0,0,0,0,0,0,0
8636,3,2,1,0,0,1,0,1,2,1,3,2,2,4,2,2,2,2,0,1,0,2,0,0,0,0,0
8637,4,1,1,0,1,1,1,1,2,2,2,2,2,4,2,2,2,2,0,1,0,1,0,0,0,0,0
8638,1,1,1,0,1,1,1,0,1,1,1,4,0,4,2,3,2,2,0,0,0,0,0,0,0,0,0
8639,4,0,1,0,0,1,2,1,2,2,4,4,2,4,2,1,2,2,0,2,2,3,0,0,0,0,0
8643,3,0,1,0,0,1,0,1,2,2,3,2,2,4,3,3,3,3,0,0,0,2,0,0,0,0,0
8646,3,0,1,0,0,1,1,1,2,2,2,4,2,4,3,0,3,3,0,1,0,1,1,0,0,0,0
8650,1,0,1,0,1,1,0,1,0,1,0,3,0,4,2,2,2,2,0,0,1,2,0,0,0,0,0
8653,0,2,1,0,1,1,0,1,2,2,3,2,1,4,3,3,3,3,0,0,2,0,0,0,0,0,0
8662,1,1,1,0,1,1,0,0,2,1,2,1,1,4,2,3,2,2,0,0,2,2,0,0,0,0,0
8663,3,2,1,2,0,1,2,1,0,0,0,0,2,4,3,3,3,3,0,2,4,3,0,0,0,0,0
8668,0,0,1,2,1,1,0,1,1,1,1,2,1,4,3,3,3,3,0,0,0,1,0,1,0,0,0
8672,3,0,1,0,0,1,2,1,2,2,3,2,2,4,3,3,2,2,0,2,4,4,0,0,0,0,0
