Id,author_identity,has_labels,mergable_state,has_assignees_content,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,self_accept_rate,self_closed_num_rate,self_contribution_rate,project_accept_rate,is_weekday,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor,deletions_per_week,additions_per_week,changes_per_week,per_lines_deleted_week_days,per_lines_added_week_days,per_lines_changed_week_days,deletions_per_pr,additions_per_pr,changes_per_pr,commits_average,comments_per_closed_pr,comments_per_merged_pr,close_latency,merge_latency,response_speed,if_merged
1532,0,1,2,1,0.0,0.9012345679012346,0.05287206266318538,0.018929503916449087,1,0.05,0.0,0.0001,0.0006256256256256256,0.0001083491580129905,3.0710549995239865e-06,1.0,0.9102564102564102,0.12695924764890282,0.06776652769505657,0.0,0.11442006269592477,0.0,0.11538461538461539,0.16,0.00817384370015949,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.0682911895490058,0.0711297265985969,0.08250841649590576,0.13198843833610172,0.2913354970694422,0.267309946295495,0.7158039712100255,0.8920830481405431,0.9706529713866472,0.719492716593393,0.9521463757916959,10171.15,0
1533,0,1,0,1,0.0,0.8902439024390244,0.05348988910632746,0.018917155903457272,1,0.0,0.0,0.0001,0.00025025025025025025,7.983622169378247e-05,0.0,0.3333333333333333,0.9230769230769231,0.12852664576802508,0.0680007941234862,0.0,0.11442006269592477,0.0,0.0,0.12,0.006180223285486443,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.06803296931471511,0.0708842817604302,0.0822189095094774,0.13190326187814852,0.29115750757908787,0.26714505294583757,0.7153684747410944,0.8920830481405431,0.9706529713866472,0.719492716593393,0.9521463757916959,2354.8166666666666,0
1534,0,0,2,0,0.0,0.8,0.003259452411994785,0.018904823989569754,1,0.0,0.0,0.0001,0.00025025025025025025,6.843104716609926e-05,1.381974749785794e-05,0.0,0.9230769230769231,0.007836990595611285,0.0029700218383958707,0.0,0.006269592476489028,0.0,0.0,0.2,0.0029904306220095694,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.06777230659703422,0.07063334318571865,0.08192363199405245,0.13181727539713278,0.29097658031198387,0.2669776456624482,0.7149335460641697,0.8917008663930689,0.9706529713866472,0.7191418394449134,0.9521463757916959,11057.333333333334,0
1535,0,1,2,0,1,0,0.0,0.018892508143322474,1,0.13333333333333333,0.0,0.0002,0.00012512512512512512,5.702587263841605e-06,4.60658249928598e-06,0.3333333333333333,0.9358974358974359,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.28,0.033094098883572565,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.06753345305601664,0.07038138161552467,0.08163201294329911,0.13173554308568353,0.290794621672325,0.2668109377594293,0.7144991840695601,0.8917008663930689,0.9706529713866472,0.7191418394449134,0.9521463757916959,970.4,0
1536,0,1,2,0,1,0,0.0,0.018880208333333332,1,0.03333333333333333,0.0,0.0001,0.00025025025025025025,5.322414779585498e-05,4.60658249928598e-06,0.3333333333333333,0.9487179487179487,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.2,0.0057814992025518345,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.20177299492032716,0.24616455866065504,0.2781950813187744,0.13165115757094076,0.29060593539890744,0.26663819461544774,0.7140967599709974,0.8917008663930689,0.9706529713866472,0.7191418394449134,0.9521463757916959,392.3833333333333,0
1537,2,1,0,0,1,0,0.0,0.018867924528301886,1,0.1,0.0,0.0001,0.00025025025025025025,2.661207389792749e-05,1.5355274997619932e-06,0.3333333333333333,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.24,0.020135566188197767,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.20097282651244644,0.24519427192937432,0.2770975101189746,0.13156688186168242,0.2904227673992298,0.266469681533581,0.7136635076120955,0.8917008663930689,0.9706529713866472,0.7191418394449134,0.9521463757916959,0.016666666666666666,0
1538,1,0,0,0,0.09090909090909091,1.0,0.007152145643693108,0.0188556566970091,1,0.1,0.03125,0.0002,0.0012512512512512512,0.0007869570424101415,2.1497384996667905e-05,0.0,0.9102564102564102,0.017241379310344827,0.005471510819932499,0.3333333333333333,0.017241379310344827,0.0,0.11538461538461539,0.04,0.022129186602870814,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.02104425625306412,0.021210134568230184,0.024747813602697025,0.13148179706472873,0.2902368867701972,0.2662988258703664,0.7132308186502792,0.8904794364917065,0.9706529713866472,0.7177043242073488,0.9521463757916959,173.01666666666668,0
1539,0,0,2,0,0.0,0.6666666666666666,0.003898635477582846,0.018843404808317088,1,0.0,0.0,0.0001,0.0005005005005005005,0.00010074570832786835,9.21316499857196e-06,0.0,0.9230769230769231,0.009404388714733543,0.003148699622791344,0.0,0.006269592476489028,0.0,0.0,0.12,0.00039872408293460925,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.020992800872829738,0.021336773858202797,0.024857925507992967,0.13140279037271607,0.29013550204000815,0.26619427352113534,0.7128300031532206,0.8904794364917065,0.9706529713866472,0.7177043242073488,0.9521463757916959,8317.233333333334,0
1540,0,1,0,1,0.0,0.8701298701298701,0.05,0.01883116883116883,1,0.016666666666666666,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.8589743589743589,0.1206896551724138,0.030252134206869168,0.0,0.10501567398119123,0.0,0.038461538461538464,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.10190603737823573,0.11982829258871472,0.13620389497500615,0.13132021634317642,0.28995825881406384,0.26603085414954414,0.7123984173617826,0.8909255487666893,0.9706529713866472,0.7201083747330611,0.9521463757916959,22.983333333333334,1
1541,1,1,2,1,0.047619047619047616,1.0,0.0136275146009085,0.01946787800129786,1,0.0,0.03125,0.0003,0.0006256256256256256,0.0003402543734092158,1.6890802497381924e-05,0.3333333333333333,0.8589743589743589,0.032915360501567396,0.013523922970021838,0.3333333333333333,0.032915360501567396,0.058823529411764705,0.07692307692307693,0.12,0.0011961722488038277,0.0,0.0,0.0,0.0,0.0,0.17845122831183394,0.6953596444548618,0.4901211769836382,0.10150710401972579,0.11935703284228003,0.1356686249494172,0.1312354572567415,0.28977030677626603,0.2658585385333112,0.7119673917076469,0.890547263681592,0.9574468085106383,0.7196478548486448,0.9316326530612244,155.3,0
1542,2,1,2,0,1,0,0.0,0.019455252918287938,1,0.11666666666666667,0.0,0.0001,0.0017517517517517517,0.0010549786438106968,0.0,0.3333333333333333,0.8589743589743589,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.24,0.0035885167464114833,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.06728325320770534,0.07011523549144627,0.08132442325692239,0.131155389583823,0.2896200187521636,0.26571646847316427,0.7115994255995458,0.8917514124293785,0.9574468085106383,0.71935596779839,0.9316326530612244,0.016666666666666666,0
1543,0,0,2,0,0.0,1.0,0.0006480881399870382,0.019442644199611146,1,0.08333333333333333,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.0,0.8589743589743589,0.001567398119122257,7.941234862021044e-06,0.0,0.001567398119122257,0.0,0.07692307692307693,0.44,0.0057814992025518345,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.06702839240010039,0.07011940479578935,0.08127422885794038,0.13107038933133833,0.2895489192941574,0.26563283229518475,0.7111694764477241,0.8927280939476061,0.9574468085106383,0.7188965816854529,0.9316326530612244,522.3666666666667,0
1544,0,1,2,1,0.0,1.0,0.13536269430051814,0.019430051813471502,1,0.016666666666666666,0.0,0.0001,0.0015015015015015015,3.80172484256107e-05,3.224607749500186e-05,0.3333333333333333,0.8717948717948718,0.3275862068965517,0.017446892991860235,0.0,0.3275862068965517,0.0,0.038461538461538464,0.0,0.006379585326953748,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.2001744366232204,0.24422455944328214,0.27600086590959844,0.13098595673730698,0.28936159756441227,0.26546110927526206,0.7107400842248555,0.8927280939476061,0.9574468085106383,0.7188965816854529,0.9316326530612244,1819.4666666666667,0
1545,1,1,2,0,0.0,1.0,0.008414239482200648,0.019417475728155338,1,0.0,0.0,0.0001,0.00025025025025025025,0.0001463664064386012,7.677637498809966e-06,0.3333333333333333,0.8076923076923077,0.02037617554858934,0.0027635497319833235,0.0,0.02037617554858934,0.0,0.0,0.08,0.009370015948963317,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.19942817398047352,0.24326559825456298,0.27492558002799633,0.13091077860808273,0.2891785048613629,0.2652958244378407,0.7103112478495245,0.8924876293297346,0.9574468085106383,0.7202221784503531,0.9316326530612244,963.6666666666666,0
1546,0,1,0,0,0.0,0.8947368421052632,0.012289780077619664,0.019404915912031046,1,0.0,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.8205128205128205,0.029780564263322883,0.004677387333730395,0.0,0.02664576802507837,0.0,0.0,0.16,0.0013955342902711324,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.19865132278522882,0.24234312714905606,0.27387867120374226,0.13082838633261484,0.2890076008994276,0.2651372838469485,0.7098829662431139,0.8924876293297346,0.9574468085106383,0.7202221784503531,0.9316326530612244,720.8,0
1547,1,1,2,0,0.0,0.9285714285714286,0.00904977375565611,0.019392372333548805,1,0.0,0.0,0.0001,0.0011261261261261261,0.0002870302256133608,9.520270498524358e-05,0.3333333333333333,0.8333333333333334,0.0219435736677116,0.003089140361326186,0.0,0.02037617554858934,0.0,0.0,0.16,0.025717703349282296,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.19787150247629767,0.24138952553427356,0.2728013745000874,0.13074427390715546,0.2888209923458841,0.26496621416736715,0.7094552383297948,0.8924876293297346,0.9574468085106383,0.7202221784503531,0.9316326530612244,618.5333333333333,0
1548,1,0,2,0,0.0,0.8666666666666667,0.009689922480620155,0.01937984496124031,1,0.016666666666666666,0.0,0.0001,0.00025025025025025025,1.3306036948963745e-05,9.21316499857196e-06,0.0,0.8333333333333334,0.023510971786833857,0.003934881874131427,0.0,0.02037617554858934,0.0,0.038461538461538464,0.2,0.04007177033492823,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.19723581732006235,0.24051888373272629,0.27183401755158093,0.13068810885754525,0.28866603657157536,0.2648289298787801,0.7090280630365189,0.8930096650932794,0.9574468085106383,0.719764376620719,0.9316326530612244,13.8,0
1549,0,1,2,1,0.0,0.9156626506024096,0.05358295674628793,0.019367333763718526,1,0.0,0.0,0.0001,0.003003003003003003,0.0025680651311500028,1.5355274997619932e-06,0.3333333333333333,0.7564102564102564,0.13009404388714735,0.06816756005558865,0.0,0.11912225705329153,0.0,0.0,0.12,0.004984051036682616,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.020923508323531147,0.021279319418834583,0.024788276000153195,0.13060647598215733,0.2884811451212216,0.26466002881493,0.7086014392930083,0.8917225950782998,0.9574468085106383,0.7229801758544303,0.9316326530612244,20879.266666666666,0
1550,2,1,2,0,1,0,0.0,0.01935483870967742,1,0.016666666666666666,0.0,0.0001,0.00012512512512512512,1.140517452768321e-05,0.0,0.3333333333333333,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.16,0.005582137161084529,0.0,1.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.10113392560193807,0.11897903954478163,0.13522798055810084,0.1305226695229088,0.2885775777597899,0.2647040693933641,0.7081753660317474,0.8917225950782998,0.9574468085106383,0.7229801758544303,0.9316326530612244,6319.616666666667,0
1551,2,0,2,0,1,0,0.0,0.019342359767891684,1,0.03333333333333333,0.0,0.0001,0.0,0.0,0.0,0.0,0.782051282051282,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.08,0.00518341307814992,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.10073887120505551,0.1185172851011138,0.13470262096774194,0.13043851564184955,0.2883927727524696,0.2645343552729324,0.7077498421879737,0.8917225950782998,0.9574468085106383,0.7229801758544303,0.9316326530612244,0.016666666666666666,0
1552,0,1,2,0,0.0,1.0,0.007731958762886598,0.019329896907216496,1,0.0,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.7948717948717948,0.018808777429467086,0.0026881080007941237,0.0,0.018808777429467086,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.10034689116145606,0.1180561283497476,0.1341784862558052,0.1303544702065133,0.2882069526669332,0.264363907879071,0.7073248666996687,0.8917225950782998,0.9574468085106383,0.7229801758544303,0.9316326530612244,50.81666666666667,1
1553,0,0,2,0,0.0,1.0,0.000643915003219575,0.019317450096587252,1,0.03333333333333333,0.0,0.0003,0.00037537537537537537,3.611638600433016e-05,0.0,0.0,0.8076923076923077,0.001567398119122257,3.970617431010522e-05,0.0,0.001567398119122257,0.0,0.038461538461538464,0.2,0.009370015948963317,0.0,1.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.099960186018647,0.11759904380961021,0.13365936541169512,0.13027098791027406,0.28802158062308303,0.26419399711387814,0.7069004385075495,0.8917225950782998,0.9574468085106383,0.7229801758544303,0.9316326530612244,6306.35,0
1554,1,1,2,1,0.0,1.0,0.010296010296010296,0.019948519948519948,1,0.11666666666666667,0.0,0.0001,0.00012512512512512512,2.0909486634085885e-05,3.992371499381182e-05,0.3333333333333333,0.7948717948717948,0.025078369905956112,0.003986499900734564,0.0,0.025078369905956112,0.0,0.07692307692307693,0.08,0.0029904306220095694,0.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.09957423935448234,0.11715440666320921,0.13315230388700278,0.13018715844572432,0.28784020200156596,0.2640269988213845,0.7065385744242214,0.8909740840035746,0.9265614275909403,0.7220663982260775,0.912442396313364,5635.933333333333,0
1555,2,1,2,0,1,0,0.0,0.019935691318327974,0,0.05,0.0,0.0002,0.0023773773773773776,1.3306036948963745e-05,0.0015155656422650872,0.3333333333333333,0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.36,0.006578947368421052,1.0,0.0,0.0,0.0,0.0,0.17747402662118517,0.6918463695992825,0.4876091322451714,0.1418459499982566,0.2042601673426133,0.2254003527082365,0.13011524906268565,0.2876573889161914,0.263863065739435,0.7061151977746487,0.8909740840035746,0.9265614275909403,0.7220663982260775,0.912442396313364,0.016666666666666666,0
1556,0,1,2,1,1,0,0.0,0.01992287917737789,1,0.05,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.8205128205128205,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.18226393625525944,0.13677884333646817,0.16948932376952205,0.13047975090328434,0.2874739774708555,0.26385079339557604,0.7057233343883393,0.8909740840035746,0.9265614275909403,0.7220663982260775,0.912442396313364,0.03333333333333333,0
1557,0,1,2,1,0.0,1.0,0.0006422607578676942,0.01991008349389852,1,0.11666666666666667,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.8076923076923077,0.001567398119122257,7.941234862021044e-06,0.0,0.001567398119122257,0.0,0.07692307692307693,0.12,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.06677763229412534,0.0698552874833309,0.0809684593470629,0.13039640261378121,0.2872895524169678,0.26368164869174754,0.7053010251718654,0.891789379741187,0.9265614275909403,0.7230902375105369,0.912442396313364,147.41666666666666,0
1558,0,1,2,0,0.0,0.5,0.0012836970474967907,0.01989730423620026,1,0.05,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.8205128205128205,0.003134796238244514,1.5882469724042087e-05,0.0,0.001567398119122257,0.0,0.07692307692307693,0.16,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.06652875760248095,0.06959315601532703,0.08066498885506419,0.13031316131823126,0.28710536410897725,0.26351272111847596,0.7048792580724861,0.891789379741187,0.9265614275909403,0.7230902375105369,0.912442396313364,1113.7,0
1559,0,1,2,1,1,0,0.0,0.019884541372674792,1,0.05,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.24,0.007376395534290271,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.06628174714073651,0.0693329880789187,0.08036379155027147,0.13023002681074486,0.2869214120913112,0.2633440102579347,0.7044580320469992,0.891789379741187,0.9265614275909403,0.7230902375105369,0.912442396313364,0.016666666666666666,0
1560,0,1,2,0,0.0,1.0,0.000641025641025641,0.01987179487179487,1,0.0,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.8205128205128205,0.001567398119122257,7.941234862021044e-06,0.0,0.001567398119122257,0.0,0.0,0.16,0.0057814992025518345,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.06603658004064687,0.06907476169427461,0.08006484198655929,0.13014699888596037,0.28673769590956527,0.26317551569336844,0.7040373460548784,0.8919340463458111,0.9265614275909403,0.7222063643289116,0.912442396313364,169.3,0
1561,1,1,2,1,0.0,0.9411764705882353,0.010890454836643177,0.01985906470211403,1,0.0,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.7948717948717948,0.02664576802507837,0.004133412745681953,0.0,0.025078369905956112,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.19647888750982884,0.23958286551095828,0.27077839445602847,0.13006407733904238,0.28655421511049933,0.26300723700908996,0.7036171990582634,0.8908160996219702,0.9265614275909403,0.7210640718827135,0.912442396313364,702.6333333333333,0
1562,0,0,2,1,0.0,0.95,0.012804097311139564,0.019846350832266324,1,0.03333333333333333,0.0,0.0001,0.00025025025025025025,0.0,2.763949499571588e-05,0.0,0.7564102564102564,0.03134796238244514,0.004685328568592416,0.0,0.029780564263322883,0.0,0.07692307692307693,0.2,0.001594896331738437,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.0208434038195673,0.02187804752861469,0.02534355258824586,0.12998126196567997,0.28637096924203403,0.2628391737904763,0.7031975900219511,0.892437347527168,0.9265614275909403,0.7569022496367666,0.912442396313364,9.5,0
1563,0,1,2,0,0.0,0.9523809523809523,0.013435700575815739,0.01983365323096609,1,0.0,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.7564102564102564,0.032915360501567396,0.004756799682350606,0.0,0.03134796238244514,0.0,0.0,0.2,0.0057814992025518345,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.09924895794248267,0.11670924158734045,0.13265763428280294,0.12990623643316512,0.28618775045173206,0.26267384636374624,0.7027785179133885,0.8922872340425533,0.9265614275909403,0.756426451641731,0.912442396313364,857.4666666666667,0
1564,0,0,2,1,0.0,0.9090909090909091,0.014066496163682864,0.019820971867007674,1,0.016666666666666666,0.0,0.0001,0.00025025025025025025,5.702587263841605e-06,4.60658249928598e-06,0.0,0.7692307692307693,0.034482758620689655,0.004764740917212627,0.0,0.03134796238244514,0.0,0.038461538461538464,0.16,0.0011961722488038277,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.09887090432705828,0.11626257137817171,0.13215030736400066,0.12982362788311,0.2860049732254634,0.26250621122510864,0.702359981702663,0.8922872340425533,0.9265614275909403,0.756426451641731,0.912442396313364,8.866666666666667,0
1565,0,0,2,1,0.0,0.9047619047619048,0.0536741214057508,0.019808306709265176,1,0.05,0.03125,0.0001,0.0007507507507507507,0.00046951301805629215,3.0710549995239865e-06,0.0,0.7692307692307693,0.13166144200626959,0.07353583482231486,0.0,0.11912225705329153,0.14705882352941177,0.038461538461538464,0.12,0.00777511961722488,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.0985001409248563,0.11582029038429666,0.13164872575355113,0.12974202773266763,0.2858228438532446,0.2623394196962771,0.7019419803624942,0.8919158361018825,0.9265614275909403,0.7559512859363898,0.912442396313364,0.85,0
1566,2,0,2,0,0.0,1.0,0.0006385696040868455,0.01979565772669221,0,0.016666666666666666,0.0,0.0001,0.0,0.0,0.0,0.0,0.7692307692307693,0.001567398119122257,0.0,0.0,0.001567398119122257,0.0,0.038461538461538464,0.2,0.00518341307814992,0.0,0.0,0.0,0.0,0.0,0.17716187296527264,0.6890616978559068,0.4858366196574259,0.1454094319199126,0.20256548443942585,0.22453800237131527,0.1296600806704462,0.2856914561089008,0.2622110515783723,0.7015245128682261,0.8913235945108454,0.9265614275909403,0.7554767512612018,0.912442396313364,0.016666666666666666,0
1567,0,1,2,0,0.0,1.0,0.0038289725590299937,0.019783024888321635,1,0.016666666666666666,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.7692307692307693,0.009404388714733543,0.0002700019853087155,0.0,0.009404388714733543,0.0,0.038461538461538464,0.16,0.0013955342902711324,0.0,0.0,0.0,0.0,0.0,0.17619053243161303,0.6853398118209864,0.48320561312605215,0.1815514383260887,0.13624295891944008,0.16882562174876084,0.12957733652196474,0.2855091386512691,0.26204371842484436,0.7011075781978179,0.8909533289095334,0.9265614275909403,0.755002846359969,0.912442396313364,596.4666666666667,0
1568,0,1,2,0,1,0,0.0,0.019770408163265307,1,0.05,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.7307692307692307,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.2,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.17619053243161303,0.6853398118209864,0.48320561312605215,0.06579323574427537,0.0688184552084011,0.07976811509618327,0.12949514846560314,0.28532726048157286,0.2618769127941746,0.7006911753318363,0.8938892565629826,0.9265614275909403,0.7624891502682347,0.912442396313364,0.016666666666666666,0
1569,0,1,2,0,0.0,1.0,0.0006373486297004461,0.019757807520713832,1,0.016666666666666666,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.7307692307692307,0.001567398119122257,7.941234862021044e-06,0.0,0.001567398119122257,0.0,0.038461538461538464,0.12,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.17619053243161303,0.6853398118209864,0.48320561312605215,0.06555169399824737,0.06856404728908964,0.07947358618277298,0.1294130651741317,0.28514561415148115,0.26171031979018505,0.7002753032534468,0.8939594356261024,0.9265614275909403,0.7620121746828082,0.912442396313364,230.4,0
1570,0,1,2,0,0.0,0.5,0.0012738853503184713,0.019745222929936305,1,0.016666666666666666,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,1.5355274997619932e-06,0.3333333333333333,0.7435897435897436,0.003134796238244514,1.5882469724042087e-05,0.0,0.001567398119122257,0.0,0.038461538461538464,0.16,0.005382775119617225,0.0,0.0,0.0,0.0,0.0,0.17619053243161303,0.6853398118209864,0.48320561312605215,0.065311934848131,0.06831151691899817,0.07918123091448012,0.1293310864473628,0.28496419921798827,0.2615439390065827,0.6998599609484055,0.8939594356261024,0.9265614275909403,0.7620121746828082,0.912442396313364,235.0,0
1571,0,1,2,0,0.0,1.0,0.0019096117122851686,0.019732654360280075,1,0.0,0.0,0.0001,0.00012512512512512512,3.80172484256107e-06,4.60658249928598e-06,0.3333333333333333,0.7564102564102564,0.004702194357366771,0.00040103236053206276,0.0,0.004702194357366771,0.0,0.0,0.28,0.0171451355661882,0.0,0.0,0.0,1.0,0.0,0.17619053243161303,0.6853398118209864,0.48320561312605215,0.06507393863294197,0.06806084338986326,0.07889102531727765,0.1292492120856184,0.28478301523921656,0.2613777700381092,0.699445147405051,0.8939594356261024,0.9265614275909403,0.7620121746828082,0.912442396313364,118.7,0
1572,0,1,2,1,0.0,0.8571428571428571,0.004452926208651399,0.019720101781170483,1,0.0,0.0,0.0001,0.0007507507507507507,0.00015016813128116227,0.0002579686199600149,0.3333333333333333,0.7307692307692307,0.0109717868338558,0.003382966051220965,0.0,0.009404388714733543,0.0,0.0,0.08,0.0027910685805422647,0.0,0.0,0.0,0.0,0.0,0.17619053243161303,0.6853398118209864,0.48320561312605215,0.19571662321724864,0.2386511357501931,0.2697257365339249,0.12916834069907593,0.28460226798851435,0.26121228241329897,0.6990308616142963,0.8926292629262926,0.9265614275909403,0.7605850259509676,0.912442396313364,164.0,0
1573,0,1,2,1,0.0,1.0,0.13350286077558804,0.019707565162110616,1,0.016666666666666666,0.0,0.0001,0.0013763763763763764,2.661207389792749e-05,2.1497384996667905e-05,0.3333333333333333,0.7435897435897436,0.329153605015674,0.017609688306531666,0.0,0.329153605015674,0.0,0.038461538461538464,0.0,0.006379585326953748,0.0,0.0,0.0,0.0,0.0,0.17619053243161303,0.6853398118209864,0.48320561312605215,0.1953337293489957,0.23776542221065713,0.26879771273616887,0.12916167676772666,0.2844376189413791,0.2610848890090456,0.6986171025696201,0.8926292629262926,0.9265614275909403,0.7605850259509676,0.912442396313364,417.3666666666667,0
1574,2,0,2,0,1,0,0.0,0.019695044472681066,1,0.15,0.0,0.0001,0.00012512512512512512,5.1323285374574445e-05,3.0710549995239865e-06,0.0,0.717948717948718,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.28,0.04824561403508772,0.0,0.0,0.0,0.0,0.0,0.17619053243161303,0.6853398118209864,0.48320561312605215,0.1946107323261579,0.23685434505123468,0.26777314364705507,0.12908590092356498,0.28425979222029,0.2609233959750401,0.6982038692670591,0.8926218708827404,0.9265614275909403,0.7593539756039185,0.912442396313364,481.51666666666665,0
1575,0,1,2,1,0.01282051282051282,0.8974358974358975,0.049523809523809526,0.019682539682539683,1,0.03333333333333333,0.0,0.0001,0.00012512512512512512,1.900862421280535e-06,3.0710549995239865e-06,0.3333333333333333,0.7307692307692307,0.12225705329153605,0.03026007544173119,0.3333333333333333,0.109717868338558,0.0,0.038461538461538464,0.16,0.017942583732057416,0.0,0.0,0.0,0.0,0.0,0.17619053243161303,0.6853398118209864,0.48320561312605215,0.19386666769657046,0.23595669202736905,0.2667569276056949,0.12900483871872073,0.28408486698797664,0.26076226435743793,0.6977911607051998,0.8926218708827404,0.9265614275909403,0.7593539756039185,0.912442396313364,235.4,0
