PR创建者,PR创建者的身份,评论过的用户名称,评论次数,评论者的身份
jfsantos,CONTRIBUTOR,girving,2,CONTRIBUTOR
jfsantos,CONTRIBUTOR,girishramnani,2,NONE
jeremybarnes,NONE,tensorflow-jenkins,2,COLLABORATOR
jeremybarnes,NONE,googlebot,2,NONE
jeremybarnes,NONE,vrv,5,CONTRIBUTOR
jeremybarnes,NONE,martinwicke,1,MEMBER
jeremybarnes,NONE,jeffreyadean,1,CONTRIBUTOR
jeremybarnes,NONE,bhack,3,CONTRIBUTOR
jeremybarnes,NONE,dvyukov,3,NONE
jeremybarnes,NONE,vincentvanhoucke,1,CONTRIBUTOR
sherrym,CONTRIBUTOR,tensorflow-jenkins,4,COLLABORATOR
sherrym,CONTRIBUTOR,googlebot,3,NONE
sherrym,CONTRIBUTOR,vrv,4,CONTRIBUTOR
sherrym,CONTRIBUTOR,jmhodges,1,CONTRIBUTOR
cvondrick,NONE,tensorflow-jenkins,1,COLLABORATOR
cvondrick,NONE,googlebot,2,NONE
cvondrick,NONE,martinwicke,1,MEMBER
brchiu,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
brchiu,CONTRIBUTOR,googlebot,2,NONE
brchiu,CONTRIBUTOR,vrv,8,CONTRIBUTOR
brchiu,CONTRIBUTOR,ebrevdo,1,CONTRIBUTOR
brchiu,CONTRIBUTOR,martinwicke,1,MEMBER
prayagverma,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
prayagverma,CONTRIBUTOR,vrv,1,CONTRIBUTOR
naveensundarg,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
naveensundarg,CONTRIBUTOR,googlebot,2,NONE
naveensundarg,CONTRIBUTOR,josh11b,3,CONTRIBUTOR
naveensundarg,CONTRIBUTOR,martinwicke,1,MEMBER
cesarsalgado,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
cesarsalgado,CONTRIBUTOR,martinwicke,2,MEMBER
cesarsalgado,CONTRIBUTOR,vrv,3,CONTRIBUTOR
flrgsr,NONE,tensorflow-jenkins,1,COLLABORATOR
flrgsr,NONE,googlebot,2,NONE
flrgsr,NONE,vincentvanhoucke,2,CONTRIBUTOR
wasserfuhr,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
wasserfuhr,CONTRIBUTOR,googlebot,2,NONE
wasserfuhr,CONTRIBUTOR,vrv,3,CONTRIBUTOR
nikriek,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
nikriek,CONTRIBUTOR,vincentvanhoucke,1,CONTRIBUTOR
nikriek,CONTRIBUTOR,vrv,1,CONTRIBUTOR
PatrickChrist,NONE,tensorflow-jenkins,1,COLLABORATOR
PatrickChrist,NONE,vincentvanhoucke,2,CONTRIBUTOR
PatrickChrist,NONE,vrv,3,CONTRIBUTOR
eguven,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
eguven,CONTRIBUTOR,googlebot,2,NONE
eguven,CONTRIBUTOR,vrv,1,CONTRIBUTOR
zffchen78,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
zffchen78,CONTRIBUTOR,googlebot,3,NONE
zffchen78,CONTRIBUTOR,vrv,2,CONTRIBUTOR
xsankar,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
xsankar,CONTRIBUTOR,googlebot,2,NONE
xsankar,CONTRIBUTOR,vrv,2,CONTRIBUTOR
xsankar,CONTRIBUTOR,vincentvanhoucke,1,CONTRIBUTOR
cg31,CONTRIBUTOR,tensorflow-jenkins,8,COLLABORATOR
cg31,CONTRIBUTOR,vrv,20,CONTRIBUTOR
cg31,CONTRIBUTOR,googlebot,1,NONE
cg31,CONTRIBUTOR,martinwicke,3,MEMBER
cg31,CONTRIBUTOR,concretevitamin,1,CONTRIBUTOR
cg31,CONTRIBUTOR,caisq,1,CONTRIBUTOR
jviereck,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
jviereck,CONTRIBUTOR,googlebot,2,NONE
jviereck,CONTRIBUTOR,vincentvanhoucke,1,CONTRIBUTOR
jviereck,CONTRIBUTOR,drpngx,3,CONTRIBUTOR
shreyasva,NONE,tensorflow-jenkins,2,COLLABORATOR
shreyasva,NONE,googlebot,1,NONE
shreyasva,NONE,vincentvanhoucke,9,CONTRIBUTOR
shreyasva,NONE,vrv,2,CONTRIBUTOR
lzlarryli,NONE,tensorflow-jenkins,1,COLLABORATOR
lzlarryli,NONE,googlebot,2,NONE
lzlarryli,NONE,vincentvanhoucke,6,CONTRIBUTOR
lzlarryli,NONE,cjauvin,1,CONTRIBUTOR
timothyjlaurent,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
timothyjlaurent,CONTRIBUTOR,googlebot,2,NONE
timothyjlaurent,CONTRIBUTOR,vincentvanhoucke,9,CONTRIBUTOR
timothyjlaurent,CONTRIBUTOR,craigcitro,2,MEMBER
timothyjlaurent,CONTRIBUTOR,vrv,1,CONTRIBUTOR
seanpavlov,NONE,tensorflow-jenkins,1,COLLABORATOR
seanpavlov,NONE,googlebot,2,NONE
seanpavlov,NONE,vincentvanhoucke,3,CONTRIBUTOR
manipopopo,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
manipopopo,CONTRIBUTOR,vrv,5,CONTRIBUTOR
manipopopo,CONTRIBUTOR,ebrevdo,1,CONTRIBUTOR
manipopopo,CONTRIBUTOR,lukaszkaiser,3,CONTRIBUTOR
manipopopo,CONTRIBUTOR,martinwicke,2,MEMBER
manipopopo,CONTRIBUTOR,drpngx,2,CONTRIBUTOR
manipopopo,CONTRIBUTOR,suharshs,2,CONTRIBUTOR
manipopopo,CONTRIBUTOR,tensorflowbutler,2,MEMBER
manipopopo,CONTRIBUTOR,raghuraman-k,1,CONTRIBUTOR
manipopopo,CONTRIBUTOR,fchollet,1,MEMBER
emmjaykay,CONTRIBUTOR,googlebot,3,NONE
emmjaykay,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
emmjaykay,CONTRIBUTOR,vincentvanhoucke,2,CONTRIBUTOR
emmjaykay,CONTRIBUTOR,vrv,2,CONTRIBUTOR
nsipplswezey,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
nsipplswezey,CONTRIBUTOR,vincentvanhoucke,1,CONTRIBUTOR
edevil,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
edevil,CONTRIBUTOR,googlebot,2,NONE
edevil,CONTRIBUTOR,vincentvanhoucke,2,CONTRIBUTOR
edevil,CONTRIBUTOR,vrv,1,CONTRIBUTOR
memo,CONTRIBUTOR,googlebot,2,NONE
memo,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
memo,CONTRIBUTOR,vrv,6,CONTRIBUTOR
memo,CONTRIBUTOR,keveman,3,CONTRIBUTOR
memo,CONTRIBUTOR,josh11b,1,CONTRIBUTOR
memo,CONTRIBUTOR,maciekcc,1,NONE
memo,CONTRIBUTOR,jhseu,2,CONTRIBUTOR
ah-,NONE,tensorflow-jenkins,1,COLLABORATOR
ah-,NONE,googlebot,2,NONE
ah-,NONE,vrv,2,CONTRIBUTOR
SaganBolliger,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
SaganBolliger,CONTRIBUTOR,martinwicke,2,MEMBER
eduardo-elizondo,NONE,tensorflow-jenkins,1,COLLABORATOR
eduardo-elizondo,NONE,vrv,1,CONTRIBUTOR
jmtatsch,NONE,tensorflow-jenkins,2,COLLABORATOR
jmtatsch,NONE,vrv,5,CONTRIBUTOR
jmtatsch,NONE,andrewharp,1,CONTRIBUTOR
jmtatsch,NONE,alephman,1,NONE
izeye,CONTRIBUTOR,tensorflow-jenkins,15,COLLABORATOR
izeye,CONTRIBUTOR,vrv,9,CONTRIBUTOR
izeye,CONTRIBUTOR,martinwicke,2,MEMBER
izeye,CONTRIBUTOR,caisq,6,CONTRIBUTOR
furaoing,NONE,tensorflow-jenkins,1,COLLABORATOR
furaoing,NONE,googlebot,2,NONE
furaoing,NONE,martinwicke,1,MEMBER
furaoing,NONE,vrv,1,CONTRIBUTOR
noahlitvin,NONE,tensorflow-jenkins,1,COLLABORATOR
noahlitvin,NONE,googlebot,1,NONE
noahlitvin,NONE,vrv,1,CONTRIBUTOR
cjauvin,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
cjauvin,CONTRIBUTOR,googlebot,2,NONE
cjauvin,CONTRIBUTOR,vincentvanhoucke,1,CONTRIBUTOR
thagikura,CONTRIBUTOR,jendap,6,CONTRIBUTOR
thagikura,CONTRIBUTOR,martinwicke,2,MEMBER
thagikura,CONTRIBUTOR,andrewharp,1,CONTRIBUTOR
bellaj,NONE,tensorflow-jenkins,1,COLLABORATOR
caisq,CONTRIBUTOR,tensorflow-jenkins,29,COLLABORATOR
caisq,CONTRIBUTOR,martinwicke,53,MEMBER
caisq,CONTRIBUTOR,googlebot,22,NONE
caisq,CONTRIBUTOR,jendap,79,CONTRIBUTOR
caisq,CONTRIBUTOR,vrv,18,CONTRIBUTOR
caisq,CONTRIBUTOR,shanqing-cai,1,NONE
caisq,CONTRIBUTOR,ebrevdo,13,CONTRIBUTOR
caisq,CONTRIBUTOR,mrry,20,CONTRIBUTOR
caisq,CONTRIBUTOR,mention-bot,29,NONE
caisq,CONTRIBUTOR,gunan,36,CONTRIBUTOR
caisq,CONTRIBUTOR,davidzchen,1,CONTRIBUTOR
caisq,CONTRIBUTOR,yifeif,6,CONTRIBUTOR
caisq,CONTRIBUTOR,lukeiwanski,1,NONE
caisq,CONTRIBUTOR,aselle,1,MEMBER
caisq,CONTRIBUTOR,shenyuhit,2,NONE
caisq,CONTRIBUTOR,z-a-f,2,CONTRIBUTOR
caisq,CONTRIBUTOR,drpngx,14,CONTRIBUTOR
caisq,CONTRIBUTOR,terrytangyuan,4,MEMBER
caisq,CONTRIBUTOR,burness,1,CONTRIBUTOR
caisq,CONTRIBUTOR,rmlarsen,1,MEMBER
caisq,CONTRIBUTOR,jhseu,4,CONTRIBUTOR
caisq,CONTRIBUTOR,taion,1,CONTRIBUTOR
caisq,CONTRIBUTOR,cancan101,1,CONTRIBUTOR
caisq,CONTRIBUTOR,av8ramit,4,CONTRIBUTOR
caisq,CONTRIBUTOR,kdexd,1,NONE
caisq,CONTRIBUTOR,fchollet,3,MEMBER
caisq,CONTRIBUTOR,damienmg,1,MEMBER
caisq,CONTRIBUTOR,frankchn,2,CONTRIBUTOR
caisq,CONTRIBUTOR,allenlavoie,1,MEMBER
caisq,CONTRIBUTOR,alextp,1,CONTRIBUTOR
caisq,CONTRIBUTOR,alanyee,3,CONTRIBUTOR
caisq,CONTRIBUTOR,chihuahua,1,MEMBER
caisq,CONTRIBUTOR,xiejw,1,CONTRIBUTOR
caisq,CONTRIBUTOR,msarett,2,NONE
caisq,CONTRIBUTOR,benoitsteiner,3,CONTRIBUTOR
caisq,CONTRIBUTOR,asimshankar,1,CONTRIBUTOR
caisq,CONTRIBUTOR,ppwwyyxx,1,CONTRIBUTOR
caisq,CONTRIBUTOR,castleguarders,1,NONE
rthouvenin,NONE,tensorflow-jenkins,1,COLLABORATOR
rthouvenin,NONE,googlebot,2,NONE
rthouvenin,NONE,vincentvanhoucke,8,CONTRIBUTOR
mtamburrano,NONE,tensorflow-jenkins,2,COLLABORATOR
mtamburrano,NONE,googlebot,2,NONE
mtamburrano,NONE,vincentvanhoucke,3,CONTRIBUTOR
girving,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
girving,CONTRIBUTOR,vrv,9,CONTRIBUTOR
girving,CONTRIBUTOR,caisq,7,CONTRIBUTOR
girving,CONTRIBUTOR,martinwicke,10,MEMBER
girving,CONTRIBUTOR,ebrevdo,20,CONTRIBUTOR
girving,CONTRIBUTOR,josh11b,1,CONTRIBUTOR
girving,CONTRIBUTOR,mention-bot,2,NONE
girving,CONTRIBUTOR,drpngx,4,CONTRIBUTOR
girving,CONTRIBUTOR,mrry,3,CONTRIBUTOR
girving,CONTRIBUTOR,gunan,10,CONTRIBUTOR
girving,CONTRIBUTOR,StevenLShafer,1,NONE
girving,CONTRIBUTOR,googlebot,2,NONE
girving,CONTRIBUTOR,rmlarsen,3,MEMBER
girving,CONTRIBUTOR,fchollet,1,MEMBER
girving,CONTRIBUTOR,asimshankar,1,CONTRIBUTOR
girving,CONTRIBUTOR,annarev,18,CONTRIBUTOR
girving,CONTRIBUTOR,yongtang,2,MEMBER
girving,CONTRIBUTOR,yifeif,1,CONTRIBUTOR
girving,CONTRIBUTOR,prazek,1,CONTRIBUTOR
girving,CONTRIBUTOR,hawkinsp,1,MEMBER
girving,CONTRIBUTOR,alextp,1,CONTRIBUTOR
girving,CONTRIBUTOR,hsgkim,1,CONTRIBUTOR
girving,CONTRIBUTOR,jsimsa,2,CONTRIBUTOR
girving,CONTRIBUTOR,rthadur,2,CONTRIBUTOR
dvyukov,NONE,tensorflow-jenkins,2,COLLABORATOR
dvyukov,NONE,martinwicke,1,MEMBER
dvyukov,NONE,jeremybarnes,1,NONE
dvyukov,NONE,girving,1,CONTRIBUTOR
dvyukov,NONE,vincentvanhoucke,1,CONTRIBUTOR
damienmg,MEMBER,tensorflow-jenkins,7,COLLABORATOR
damienmg,MEMBER,martinwicke,13,MEMBER
damienmg,MEMBER,caisq,1,CONTRIBUTOR
damienmg,MEMBER,vrv,3,CONTRIBUTOR
damienmg,MEMBER,davidzchen,2,CONTRIBUTOR
damienmg,MEMBER,rmlarsen,1,MEMBER
damienmg,MEMBER,mention-bot,2,NONE
damienmg,MEMBER,gunan,12,CONTRIBUTOR
damienmg,MEMBER,jart,1,CONTRIBUTOR
damienmg,MEMBER,yifeif,1,CONTRIBUTOR
damienmg,MEMBER,decentralion,1,CONTRIBUTOR
damienmg,MEMBER,theyonibomber,1,CONTRIBUTOR
damienmg,MEMBER,meteorcloudy,1,MEMBER
cwhy,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
cwhy,CONTRIBUTOR,googlebot,2,NONE
cwhy,CONTRIBUTOR,vrv,3,CONTRIBUTOR
sasbluesea,NONE,tensorflow-jenkins,2,COLLABORATOR
sasbluesea,NONE,googlebot,2,NONE
sasbluesea,NONE,vincentvanhoucke,1,CONTRIBUTOR
lukas-krecan,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
lukas-krecan,CONTRIBUTOR,googlebot,3,NONE
lukas-krecan,CONTRIBUTOR,vincentvanhoucke,3,CONTRIBUTOR
TronicLT,NONE,tensorflow-jenkins,1,COLLABORATOR
TronicLT,NONE,googlebot,1,NONE
TronicLT,NONE,martinwicke,2,MEMBER
ninotoshi,CONTRIBUTOR,tensorflow-jenkins,6,COLLABORATOR
ninotoshi,CONTRIBUTOR,googlebot,2,NONE
ninotoshi,CONTRIBUTOR,vrv,8,CONTRIBUTOR
ninotoshi,CONTRIBUTOR,martinwicke,1,MEMBER
luckluca,NONE,googlebot,1,NONE
luckluca,NONE,tensorflow-jenkins,1,COLLABORATOR
luckluca,NONE,vrv,1,CONTRIBUTOR
amcnamara,NONE,tensorflow-jenkins,1,COLLABORATOR
amcnamara,NONE,googlebot,2,NONE
amcnamara,NONE,martinwicke,1,MEMBER
kchodorow,CONTRIBUTOR,tensorflow-jenkins,4,COLLABORATOR
kchodorow,CONTRIBUTOR,ebrevdo,4,CONTRIBUTOR
kchodorow,CONTRIBUTOR,martinwicke,3,MEMBER
kchodorow,CONTRIBUTOR,vrv,5,CONTRIBUTOR
kchodorow,CONTRIBUTOR,rmlarsen,5,MEMBER
kchodorow,CONTRIBUTOR,jart,4,CONTRIBUTOR
kchodorow,CONTRIBUTOR,jhseu,2,CONTRIBUTOR
kchodorow,CONTRIBUTOR,petewarden,1,MEMBER
Mandar-Shinde,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
Mandar-Shinde,CONTRIBUTOR,martinwicke,6,MEMBER
moutai,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
moutai,CONTRIBUTOR,googlebot,2,NONE
alrojo,CONTRIBUTOR,tensorflow-jenkins,8,COLLABORATOR
alrojo,CONTRIBUTOR,googlebot,14,NONE
alrojo,CONTRIBUTOR,martinwicke,7,MEMBER
alrojo,CONTRIBUTOR,mention-bot,2,NONE
alrojo,CONTRIBUTOR,decentralion,4,CONTRIBUTOR
alrojo,CONTRIBUTOR,sguada,8,MEMBER
alrojo,CONTRIBUTOR,ebrevdo,93,CONTRIBUTOR
alrojo,CONTRIBUTOR,lukaszkaiser,18,CONTRIBUTOR
alrojo,CONTRIBUTOR,vrv,2,CONTRIBUTOR
alrojo,CONTRIBUTOR,aleSuglia,2,NONE
alrojo,CONTRIBUTOR,drpngx,4,CONTRIBUTOR
alrojo,CONTRIBUTOR,lmthang,25,CONTRIBUTOR
alrojo,CONTRIBUTOR,rmlarsen,1,MEMBER
alrojo,CONTRIBUTOR,jihunchoi,2,CONTRIBUTOR
alrojo,CONTRIBUTOR,jhseu,2,CONTRIBUTOR
alrojo,CONTRIBUTOR,yifeif,3,CONTRIBUTOR
alrojo,CONTRIBUTOR,ethancaballero,2,NONE
povi,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
povi,CONTRIBUTOR,caisq,1,CONTRIBUTOR
povi,CONTRIBUTOR,martinwicke,3,MEMBER
rizzomichaelg,CONTRIBUTOR,martinwicke,1,MEMBER
chemelnucfin,CONTRIBUTOR,tensorflow-jenkins,15,COLLABORATOR
chemelnucfin,CONTRIBUTOR,martinwicke,28,MEMBER
chemelnucfin,CONTRIBUTOR,vrv,43,CONTRIBUTOR
chemelnucfin,CONTRIBUTOR,girving,24,CONTRIBUTOR
chemelnucfin,CONTRIBUTOR,Mistobaan,2,CONTRIBUTOR
chemelnucfin,CONTRIBUTOR,googlebot,2,NONE
chemelnucfin,CONTRIBUTOR,mrry,1,CONTRIBUTOR
chemelnucfin,CONTRIBUTOR,gunan,1,CONTRIBUTOR
chemelnucfin,CONTRIBUTOR,dave-andersen,3,NONE
chemelnucfin,CONTRIBUTOR,rwill128,1,NONE
chemelnucfin,CONTRIBUTOR,maniteja123,6,CONTRIBUTOR
chemelnucfin,CONTRIBUTOR,rmlarsen,1,MEMBER
chemelnucfin,CONTRIBUTOR,yaroslavvb,1,CONTRIBUTOR
Styrke,CONTRIBUTOR,tensorflow-jenkins,4,COLLABORATOR
Styrke,CONTRIBUTOR,vrv,5,CONTRIBUTOR
Styrke,CONTRIBUTOR,googlebot,2,NONE
Styrke,CONTRIBUTOR,caisq,3,CONTRIBUTOR
yoneken,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
yoneken,CONTRIBUTOR,vincentvanhoucke,1,CONTRIBUTOR
yoneken,CONTRIBUTOR,vrv,1,CONTRIBUTOR
decentralion,CONTRIBUTOR,tensorflow-jenkins,3,COLLABORATOR
decentralion,CONTRIBUTOR,vrv,6,CONTRIBUTOR
decentralion,CONTRIBUTOR,googlebot,4,NONE
decentralion,CONTRIBUTOR,martinwicke,6,MEMBER
decentralion,CONTRIBUTOR,kchen92,1,CONTRIBUTOR
decentralion,CONTRIBUTOR,rmlarsen,1,MEMBER
decentralion,CONTRIBUTOR,jart,2,CONTRIBUTOR
decentralion,CONTRIBUTOR,mention-bot,3,NONE
decentralion,CONTRIBUTOR,gunan,6,CONTRIBUTOR
decentralion,CONTRIBUTOR,caisq,1,CONTRIBUTOR
decentralion,CONTRIBUTOR,conqerAtapple,3,CONTRIBUTOR
decentralion,CONTRIBUTOR,av8ramit,2,CONTRIBUTOR
decentralion,CONTRIBUTOR,benoitsteiner,1,CONTRIBUTOR
decentralion,CONTRIBUTOR,wchargin,3,CONTRIBUTOR
decentralion,CONTRIBUTOR,MarkDaoust,1,CONTRIBUTOR
decentralion,CONTRIBUTOR,yifeif,1,CONTRIBUTOR
xmbrst,CONTRIBUTOR,tensorflow-jenkins,10,COLLABORATOR
xmbrst,CONTRIBUTOR,googlebot,4,NONE
xmbrst,CONTRIBUTOR,martinwicke,2,MEMBER
xmbrst,CONTRIBUTOR,rmlarsen,2,MEMBER
xmbrst,CONTRIBUTOR,vrv,1,CONTRIBUTOR
xmbrst,CONTRIBUTOR,mention-bot,1,NONE
lucaswiser,CONTRIBUTOR,tensorflow-jenkins,4,COLLABORATOR
lucaswiser,CONTRIBUTOR,googlebot,4,NONE
lucaswiser,CONTRIBUTOR,martinwicke,1,MEMBER
lucaswiser,CONTRIBUTOR,vrv,6,CONTRIBUTOR
lucaswiser,CONTRIBUTOR,lukaszkaiser,3,CONTRIBUTOR
lucaswiser,CONTRIBUTOR,Mistobaan,1,CONTRIBUTOR
ibab,CONTRIBUTOR,tensorflow-jenkins,25,COLLABORATOR
ibab,CONTRIBUTOR,vrv,49,CONTRIBUTOR
ibab,CONTRIBUTOR,martinwicke,4,MEMBER
ibab,CONTRIBUTOR,girving,108,CONTRIBUTOR
ibab,CONTRIBUTOR,yaroslavvb,1,CONTRIBUTOR
ibab,CONTRIBUTOR,josh11b,1,CONTRIBUTOR
ibab,CONTRIBUTOR,googlebot,2,NONE
ibab,CONTRIBUTOR,gunan,1,CONTRIBUTOR
ibab,CONTRIBUTOR,hunkim,14,CONTRIBUTOR
ibab,CONTRIBUTOR,caisq,1,CONTRIBUTOR
ibab,CONTRIBUTOR,bryonglodencissp,3,CONTRIBUTOR
ibab,CONTRIBUTOR,benoitsteiner,13,CONTRIBUTOR
ibab,CONTRIBUTOR,Mistobaan,3,CONTRIBUTOR
ibab,CONTRIBUTOR,samjabrahams,3,CONTRIBUTOR
ibab,CONTRIBUTOR,mrry,3,CONTRIBUTOR
ibab,CONTRIBUTOR,prb12,1,MEMBER
ibab,CONTRIBUTOR,decentralion,2,CONTRIBUTOR
ibab,CONTRIBUTOR,rmlarsen,1,MEMBER
noporpoise,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
noporpoise,CONTRIBUTOR,vrv,1,CONTRIBUTOR
Macbull,NONE,tensorflow-jenkins,1,COLLABORATOR
Macbull,NONE,googlebot,2,NONE
Macbull,NONE,vincentvanhoucke,1,CONTRIBUTOR
rasbt,CONTRIBUTOR,vrv,6,CONTRIBUTOR
rasbt,CONTRIBUTOR,tensorflow-jenkins,8,COLLABORATOR
rasbt,CONTRIBUTOR,jendap,3,CONTRIBUTOR
rasbt,CONTRIBUTOR,mrry,3,CONTRIBUTOR
rasbt,CONTRIBUTOR,rohan100jain,1,MEMBER
rasbt,CONTRIBUTOR,caisq,6,CONTRIBUTOR
rasbt,CONTRIBUTOR,EKami,1,NONE
rasbt,CONTRIBUTOR,drpngx,1,CONTRIBUTOR
rasbt,CONTRIBUTOR,fchollet,2,MEMBER
wlsc,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
wlsc,CONTRIBUTOR,dsmilkov,2,MEMBER
wlsc,CONTRIBUTOR,vrv,2,CONTRIBUTOR
shirriff,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
shirriff,CONTRIBUTOR,googlebot,4,NONE
shirriff,CONTRIBUTOR,vrv,2,CONTRIBUTOR
Vesnica,NONE,tensorflow-jenkins,1,COLLABORATOR
Vesnica,NONE,googlebot,2,NONE
Vesnica,NONE,vrv,3,CONTRIBUTOR
danijar,MEMBER,tensorflow-jenkins,4,COLLABORATOR
danijar,MEMBER,googlebot,2,NONE
danijar,MEMBER,jendap,2,CONTRIBUTOR
danijar,MEMBER,vrv,2,CONTRIBUTOR
danijar,MEMBER,petewarden,1,MEMBER
danijar,MEMBER,ebrevdo,5,CONTRIBUTOR
danijar,MEMBER,martinwicke,2,MEMBER
danijar,MEMBER,mention-bot,1,NONE
daxlab,CONTRIBUTOR,jendap,1,CONTRIBUTOR
daxlab,CONTRIBUTOR,vrv,3,CONTRIBUTOR
daxlab,CONTRIBUTOR,tensorflow-jenkins,1,COLLABORATOR
daxlab,CONTRIBUTOR,jhseu,1,CONTRIBUTOR
wm901115nwpu,NONE,tensorflow-jenkins,1,COLLABORATOR
wm901115nwpu,NONE,googlebot,1,NONE
wm901115nwpu,NONE,vrv,1,CONTRIBUTOR
Obeyed,NONE,tensorflow-jenkins,1,COLLABORATOR
Obeyed,NONE,googlebot,1,NONE
Obeyed,NONE,vrv,1,CONTRIBUTOR
kmader,CONTRIBUTOR,tensorflow-jenkins,2,COLLABORATOR
kmader,CONTRIBUTOR,googlebot,4,NONE
kmader,CONTRIBUTOR,vrv,4,CONTRIBUTOR
kmader,CONTRIBUTOR,martinwicke,2,MEMBER
kmader,CONTRIBUTOR,tensorflowbutler,1,MEMBER
kmader,CONTRIBUTOR,fchollet,1,MEMBER
kmader,CONTRIBUTOR,jdduke,3,MEMBER
kmader,CONTRIBUTOR,lu-wang-g,2,MEMBER
NHDaly,CONTRIBUTOR,googlebot,2,NONE
NHDaly,CONTRIBUTOR,vrv,1,CONTRIBUTOR
gaohuazuo,CONTRIBUTOR,tensorflow-jenkins,7,COLLABORATOR
gaohuazuo,CONTRIBUTOR,vrv,14,CONTRIBUTOR
gaohuazuo,CONTRIBUTOR,girving,5,CONTRIBUTOR
gaohuazuo,CONTRIBUTOR,martinwicke,18,MEMBER
gaohuazuo,CONTRIBUTOR,rmlarsen,4,MEMBER
gaohuazuo,CONTRIBUTOR,yifeif,1,CONTRIBUTOR
gaohuazuo,CONTRIBUTOR,drpngx,5,CONTRIBUTOR
gaohuazuo,CONTRIBUTOR,googlebot,1,NONE
gaohuazuo,CONTRIBUTOR,danijar,2,MEMBER
gaohuazuo,CONTRIBUTOR,yuanbyu,1,CONTRIBUTOR
gaohuazuo,CONTRIBUTOR,cwhipkey,2,CONTRIBUTOR
gaohuazuo,CONTRIBUTOR,ahundt,2,CONTRIBUTOR
gaohuazuo,CONTRIBUTOR,yaroslavvb,2,CONTRIBUTOR
ghost,NONE,tensorflow-jenkins,34,COLLABORATOR
ghost,NONE,googlebot,38,NONE
ghost,NONE,vrv,23,CONTRIBUTOR
ghost,NONE,gunan,9,CONTRIBUTOR
ghost,NONE,ebrevdo,3,CONTRIBUTOR
ghost,NONE,keveman,3,CONTRIBUTOR
ghost,NONE,mention-bot,6,NONE
ghost,NONE,petewarden,1,MEMBER
ghost,NONE,rmlarsen,4,MEMBER
ghost,NONE,martinwicke,3,MEMBER
ghost,NONE,mrry,1,CONTRIBUTOR
ghost,NONE,jhseu,4,CONTRIBUTOR
ghost,NONE,caisq,9,CONTRIBUTOR
ghost,NONE,drpngx,1,CONTRIBUTOR
ghost,NONE,eigen2017,1,NONE
ghost,NONE,suharshs,1,CONTRIBUTOR
ghost,NONE,dksb,1,CONTRIBUTOR
ghost,NONE,yongtang,1,MEMBER
ghost,NONE,hawkinsp,2,MEMBER
ghost,NONE,case540,1,CONTRIBUTOR
ghost,NONE,qlzh727,3,MEMBER
ghost,NONE,tensorflowbutler,4,MEMBER
ghost,NONE,ymodak,1,CONTRIBUTOR
ghost,NONE,gbaned,12,CONTRIBUTOR
ghost,NONE,review-notebook-app[bot],2,NONE
ghost,NONE,perfinion,1,MEMBER
ghost,NONE,lamberta,1,MEMBER
ghost,NONE,k-w-w,4,MEMBER
ghost,NONE,mihaimaruseac,9,COLLABORATOR
ghost,NONE,lgeiger,3,CONTRIBUTOR
ghost,NONE,rthadur,2,CONTRIBUTOR
ghost,NONE,liufengdb,5,CONTRIBUTOR
ghost,NONE,pavithrasv,1,MEMBER
ghost,NONE,sherhut,94,CONTRIBUTOR
ghost,NONE,sanjoy,10,MEMBER
ghost,NONE,dfki-jugr,1,CONTRIBUTOR
ghost,NONE,dfki-thsc,1,CONTRIBUTOR
ghost,NONE,google-cla[bot],1,NONE
terrytangyuan,MEMBER,tensorflow-jenkins,13,COLLABORATOR
terrytangyuan,MEMBER,martinwicke,33,MEMBER
